,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
1320,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1321,65.0,53.0,46.0,93.0,8.72,7.51,8.12,86.0,23.0,19.0,0.0,7.0,0.96,1.37,5.18,1.22,1.16,64.0,18.066,8.75,11.0,15.7,4.66,66.2,0.378
1322,62.0,60.0,66.0,100.0,9.59,8.78,8.14,92.0,14.87,24.0,2.87,6.0,1.68,2.0,5.1,0.82,0.35,75.0,17.549,8.78,17.5,20.9,3.71,43.1,0.378
1323,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1324,62.0,58.0,60.0,100.0,11.28,10.54,7.76,93.0,17.0,15.0,2.87,10.0,3.51,2.36,4.66,0.76,0.0,67.0,17.598,10.54,31.1,20.9,3.64,53.5,0.378
1325,61.0,60.0,63.0,100.0,9.51,8.71,7.86,92.0,18.0,15.0,3.36,9.0,3.38,1.99,3.34,0.8,0.0,77.0,17.256,8.71,35.5,20.9,3.01,46.2,0.378
1326,61.0,67.0,81.0,100.0,8.85,8.04,7.33,91.0,19.0,18.0,1.43,8.0,2.68,1.77,3.59,0.82,0.0,77.0,17.666,9.15,30.3,20.0,5.05,54.9,0.378
1327,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1328,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1329,60.0,62.0,69.0,100.0,8.97,8.47,6.37,94.0,13.0,12.0,1.92,8.0,3.54,1.5,3.44,0.51,0.89,50.0,17.725,10.75,39.5,16.7,3.415,44.139,0.378
1330,64.0,48.0,45.0,98.0,9.5,8.36,8.57,88.0,23.0,21.0,3.35,9.0,2.89,1.88,3.59,1.15,0.0,68.0,17.637,8.36,30.4,19.8,3.91,41.4,0.378
1331,62.0,53.0,51.0,74.0,7.67,6.49,8.75,85.0,20.0,16.0,1.91,4.0,2.1,1.31,3.08,1.19,0.1,74.0,17.988,6.49,27.4,17.1,4.05,50.2,0.378
1332,62.0,65.0,87.0,91.0,7.83,6.88,7.59,88.0,16.0,12.0,2.4,6.0,1.76,1.75,3.37,0.96,1.0,46.0,17.695,8.17,22.5,22.3,3.73,45.7,0.378
1333,63.0,58.0,70.0,91.0,8.77,8.08,8.88,92.0,20.0,19.0,1.44,6.0,1.83,1.55,4.7,0.7,0.45,68.0,17.91,8.08,20.9,17.7,4.34,54.5,0.378
1334,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1335,64.0,55.0,63.0,96.0,8.63,7.92,8.22,92.0,20.0,19.0,0.0,4.0,1.99,1.08,4.85,0.72,0.45,76.0,17.666,7.92,23.1,12.5,2.67,58.0,0.378
1336,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1337,62.0,68.0,76.0,91.0,10.81,9.61,10.55,89.0,28.0,24.0,1.43,7.0,4.22,2.75,2.64,1.21,2.81,47.0,17.695,9.61,39.0,25.4,2.45,37.2,0.45
1338,66.0,53.0,54.0,100.0,8.74,8.17,7.5,94.0,13.0,11.0,2.42,5.0,1.89,1.99,4.29,0.58,0.45,49.0,17.734,9.7,21.6,22.8,0.5,40.3,0.378
1339,71.0,44.0,42.0,100.0,10.63,9.32,7.4,88.0,24.0,21.0,0.0,9.0,2.23,2.41,4.68,1.32,0.0,47.0,17.93,10.39,21.0,22.7,3.78,42.3,0.378
1340,65.0,55.0,58.0,100.0,9.51,8.85,8.16,93.0,14.87,16.0,5.77,3.0,3.81,1.98,3.06,0.67,0.0,62.0,17.578,8.85,40.1,20.8,3.08,49.6,0.378
1341,64.0,57.0,59.0,100.0,8.94,8.26,7.51,92.0,18.0,17.0,0.0,8.0,1.98,1.8,4.48,0.69,0.0,66.0,18.047,9.32,22.1,20.1,4.02,39.6,0.378
1342,72.0,36.0,18.0,86.0,8.53,7.4,8.65,87.0,13.0,8.0,0.0,7.0,2.52,1.73,3.15,1.14,0.0,66.0,18.106,7.4,29.5,20.3,3.98,45.9,0.378
1343,62.0,57.0,66.0,60.0,5.8,4.94,8.26,85.0,22.0,21.0,0.0,1.0,0.17,0.65,4.12,0.87,0.5,53.0,17.812,4.94,2.9,11.2,3.22,66.1,0.378
1344,63.0,53.0,57.0,89.0,9.48,7.59,8.56,80.0,16.0,14.0,2.9,5.0,1.81,1.86,3.91,1.91,0.0,81.0,18.164,7.59,19.1,19.6,3.23,57.9,0.378
1345,65.0,58.0,75.0,92.0,8.36,7.96,8.65,95.0,10.0,9.0,1.43,6.0,3.81,1.92,2.23,0.41,0.42,70.0,17.812,7.96,45.6,23.0,3.79,58.6,0.378
1346,64.0,55.0,52.0,48.0,4.3,3.67,7.61,85.0,10.0,9.0,0.0,2.0,0.72,0.72,2.23,0.64,0.31,69.0,18.281,4.58,16.7,16.7,3.31,33.8,0.378
1347,63.0,62.0,78.0,75.0,7.31,6.74,9.04,92.0,16.0,15.0,1.91,6.0,1.44,1.49,3.82,0.57,2.0,47.0,18.164,8.18,19.7,20.4,3.24,38.6,0.378
1348,65.0,59.0,65.0,52.0,4.56,4.24,8.15,93.0,14.87,9.0,0.0,3.0,0.84,1.01,2.4,0.33,0.96,38.0,18.574,5.56,18.4,22.1,1.08,33.5,0.378
1349,61.0,76.0,97.0,90.0,10.93,8.99,9.96,82.0,30.0,27.0,0.0,7.0,2.27,1.78,4.94,1.95,1.85,38.0,18.018,8.99,20.8,16.3,4.41,58.0,0.378
1350,60.0,71.0,95.0,100.0,9.8,9.23,7.59,94.0,12.0,10.0,2.4,8.0,3.41,1.8,4.02,0.59,0.49,49.0,17.695,10.34,34.8,18.4,2.21,23.3,0.378
1351,62.0,67.0,85.0,96.0,9.21,8.38,8.71,91.0,22.0,21.0,2.4,5.0,2.24,2.03,4.12,0.84,0.0,65.0,17.988,8.38,24.3,22.0,4.63,58.2,0.378
1352,61.0,73.0,93.0,96.0,9.4,8.3,8.64,88.0,22.0,20.0,2.39,5.0,3.14,1.72,3.44,1.11,0.2,69.0,17.825,8.3,33.4,18.3,3.7,46.2,0.378
1353,59.0,77.0,93.0,96.0,8.8,7.83,8.18,89.0,20.0,16.0,0.0,8.0,2.63,1.42,3.78,0.98,0.2,81.0,18.106,7.83,29.9,16.1,4.28,47.9,0.378
1354,72.0,38.0,31.0,80.0,8.25,7.82,9.82,95.0,14.87,12.0,0.0,8.0,2.27,2.27,3.28,0.43,1.54,57.0,17.637,7.82,27.5,27.5,3.07,38.7,0.378
1355,67.0,52.0,43.0,84.0,8.54,7.15,8.55,84.0,26.0,22.0,0.0,4.0,1.29,1.27,4.59,1.4,0.2,78.0,18.135,7.15,15.1,14.9,3.26,36.3,0.378
1356,64.0,63.0,51.0,54.0,6.19,4.94,9.22,80.0,16.0,13.0,6.75,4.0,1.07,1.31,2.56,1.26,0.62,75.0,18.281,4.94,17.3,21.2,2.41,37.2,0.378
1357,63.0,71.0,76.0,92.0,12.27,9.23,9.99,75.0,29.0,22.0,0.95,7.0,1.43,2.26,5.54,3.05,1.77,53.0,18.457,9.23,11.7,18.4,4.98,46.7,0.378
1358,61.0,69.0,76.0,100.0,9.61,9.14,8.76,95.0,13.0,12.0,1.91,7.0,2.61,2.01,4.51,0.48,0.4,71.0,17.871,9.14,27.2,20.9,3.69,30.1,0.378
1359,59.0,83.0,94.0,87.0,8.2,7.15,8.22,87.0,14.0,12.0,2.4,4.0,1.77,0.88,4.51,1.06,0.0,76.0,18.047,7.15,21.6,10.7,5.04,51.4,0.378
1360,61.0,67.0,67.0,76.0,7.2,6.61,8.66,92.0,14.87,19.0,0.0,3.0,1.46,1.58,3.57,0.6,0.64,70.0,17.812,6.61,20.3,21.9,3.36,43.1,0.378
1361,69.0,57.0,38.0,80.0,8.29,6.95,8.73,84.0,16.0,12.0,2.39,6.0,1.58,1.36,4.01,1.35,0.92,79.0,18.809,6.95,19.1,16.4,3.24,49.5,0.378
1362,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1363,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1364,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.31
1365,60.0,76.0,98.0,100.0,9.94,8.8,8.52,89.0,16.0,11.0,0.0,8.0,3.55,1.79,3.46,1.15,0.77,47.0,17.48,8.8,35.7,18.0,3.89,57.9,0.378
1366,63.0,58.0,69.0,100.0,10.93,9.78,9.5,90.0,21.0,20.0,2.39,7.0,2.09,2.81,4.87,1.16,0.77,62.587,17.578,9.78,19.1,25.7,2.13,33.0,0.378
1367,62.0,65.0,86.0,100.0,9.44,8.87,8.48,94.0,14.87,17.0,2.4,6.0,3.56,1.86,3.45,0.58,0.0,62.0,17.812,8.87,37.7,19.7,3.04,40.8,0.378
1368,63.0,55.0,67.0,100.0,9.15,8.18,7.47,89.0,23.0,21.0,2.87,6.0,3.04,1.84,3.3,0.98,0.0,65.0,17.52,9.25,33.2,20.1,4.3,49.3,0.378
1369,75.0,32.0,27.0,100.0,9.9,9.35,8.67,94.0,8.0,7.0,1.91,8.0,2.5,1.79,5.06,0.56,0.0,81.0,17.637,9.35,25.3,18.1,3.68,60.8,0.378
1370,64.0,65.0,83.0,87.0,7.88,7.56,8.72,96.0,14.87,10.0,0.0,8.0,2.37,1.3,3.89,0.33,0.0,63.0,17.637,7.56,30.1,16.5,1.43,32.6,0.378
1371,61.0,63.0,80.0,100.0,9.51,8.5,8.26,89.0,20.0,18.0,0.0,9.0,3.13,1.83,3.55,1.01,0.5,76.0,17.754,8.5,32.9,19.2,0.0,0.0,0.378
1372,64.0,55.0,62.0,100.0,9.64,8.46,8.41,88.0,16.0,11.0,6.71,8.0,3.75,1.86,2.85,1.19,0.0,80.0,17.93,8.46,38.9,19.3,2.75,32.2,0.378
1373,60.0,66.0,81.0,100.0,9.84,8.77,8.53,89.0,24.0,23.0,2.4,8.0,3.18,1.39,4.2,1.09,0.0,62.587,17.812,8.77,32.3,14.1,4.06,54.6,0.378
1374,60.0,64.0,57.0,79.0,6.2,5.71,7.22,92.0,10.0,8.0,1.91,5.0,1.84,1.04,2.84,0.5,0.0,70.0,17.402,7.1,29.7,16.8,2.83,36.1,0.378
1375,66.0,52.0,41.0,100.0,10.78,9.37,7.8,87.0,30.0,26.0,0.0,8.0,3.26,2.35,3.76,1.43,0.81,66.0,17.612,10.98,30.2,21.8,2.95,27.9,0.378
1376,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1377,64.0,68.0,67.0,100.0,10.27,9.34,7.14,91.0,16.0,13.0,2.39,8.0,2.27,2.41,4.66,0.94,0.96,58.0,17.578,11.22,22.1,23.5,2.75,45.5,0.24
1378,67.0,48.0,37.0,100.0,9.43,8.51,8.28,90.0,18.0,15.0,2.39,8.0,2.52,2.03,3.95,0.93,0.0,66.0,17.402,8.51,26.7,21.5,2.96,37.4,0.378
1379,61.0,66.0,69.0,100.0,10.51,9.77,8.14,93.0,14.87,21.0,4.81,5.0,4.2,1.56,4.01,0.76,0.0,76.0,17.109,9.77,40.0,14.8,4.68,45.6,0.378
1380,56.0,87.0,98.0,100.0,9.61,8.67,6.82,90.0,13.0,10.0,3.35,6.0,2.13,2.25,4.29,0.95,0.0,69.0,17.373,9.96,22.2,23.4,4.18,53.5,0.378
1381,62.0,60.0,54.0,100.0,8.6,7.88,7.54,92.0,14.87,19.0,2.39,2.0,2.61,1.53,3.75,0.73,0.0,71.0,17.432,8.89,30.3,17.8,2.95,45.3,0.378
1382,62.0,66.0,64.0,100.0,10.29,9.57,8.85,93.0,16.0,15.0,0.0,9.0,3.05,2.52,4.0,0.74,0.0,73.0,17.52,9.57,29.6,24.5,4.3,50.6,0.378
1383,63.0,64.0,61.0,99.0,9.09,7.69,7.74,85.0,13.0,10.0,0.0,8.0,1.77,1.55,4.37,1.42,0.0,82.0,18.164,7.69,19.5,17.1,2.98,34.7,0.378
1384,60.0,71.0,90.0,100.0,10.55,9.54,8.64,90.0,19.0,18.0,1.91,10.0,2.55,1.77,5.23,1.02,0.0,62.587,17.461,9.54,24.2,16.8,2.42,42.5,0.378
1385,62.0,65.0,61.0,96.0,8.43,8.25,8.58,98.0,14.87,6.0,0.0,6.0,3.52,1.67,3.06,0.19,0.05,83.0,17.285,8.25,41.8,19.8,4.24,55.6,0.378
1386,62.0,73.0,75.0,89.0,9.41,7.68,8.61,82.0,8.0,7.0,1.91,6.0,3.15,1.77,2.76,1.74,0.15,85.0,17.695,7.68,33.5,18.8,3.79,37.6,0.378
1387,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1388,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1389,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1390,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1391,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1392,63.0,60.0,61.0,100.0,9.98,9.09,9.07,91.0,15.0,14.0,3.35,10.0,4.01,1.82,3.26,0.9,0.42,62.587,17.227,9.09,40.2,18.2,3.76,43.3,0.378
1393,62.0,68.0,73.0,100.0,10.81,9.91,8.49,92.0,22.0,21.0,0.0,6.0,3.37,2.44,4.11,0.92,0.0,62.587,17.607,9.91,31.2,22.6,5.07,44.5,0.378
1394,66.0,54.0,52.0,100.0,9.4,8.93,8.64,95.0,14.87,14.0,0.0,6.0,1.84,1.58,5.51,0.48,0.0,62.587,17.402,8.93,19.6,16.8,5.83,58.4,0.378
1395,60.0,72.0,88.0,83.0,7.39,6.75,8.13,91.0,12.0,10.0,5.29,4.0,1.83,1.3,3.61,0.65,0.0,61.0,17.637,6.75,24.8,17.6,5.03,46.6,0.378
1396,64.0,66.0,70.0,100.0,11.37,10.03,8.46,88.0,21.0,19.0,3.35,10.0,2.45,1.76,5.81,1.36,0.0,68.0,17.08,10.03,21.5,15.5,4.12,55.5,0.378
1397,61.0,73.0,80.0,100.0,10.99,10.1,8.57,92.0,12.0,11.0,11.55,5.0,3.52,2.07,4.51,0.9,0.0,78.0,17.051,10.1,32.0,18.8,1.64,43.4,0.378
1398,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1399,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1400,67.0,48.0,3.0,13.0,1.05,0.99,7.75,94.0,14.87,1.0,1.44,1.0,0.22,0.18,0.58,0.06,0.0,21.0,19.102,0.99,21.0,17.1,4.32,58.9,0.378
1401,66.0,48.0,47.0,100.0,8.61,7.93,3.15,92.0,14.0,12.0,0.0,5.0,3.06,1.67,3.21,0.69,3.35,59.0,17.402,16.08,35.5,19.4,2.64,37.6,0.378
1402,55.0,83.0,98.0,100.0,10.56,9.83,7.76,93.0,18.0,16.0,0.0,7.0,3.95,2.05,3.83,0.74,0.0,71.0,16.699,9.83,37.4,19.4,1.97,28.9,0.378
1403,59.0,71.0,70.0,100.0,10.32,9.54,7.4,92.0,14.87,21.0,0.0,9.0,3.81,1.77,3.96,0.79,0.0,60.0,17.378,10.72,36.9,17.2,2.47,29.5,0.378
1404,61.0,59.0,44.0,100.0,9.96,9.32,8.53,94.0,16.0,14.0,0.0,8.0,4.36,1.81,3.15,0.65,0.0,72.0,17.305,9.32,25.5,16.0,2.93,41.6,0.378
1405,53.0,98.0,88.0,100.0,9.34,8.65,7.78,93.0,15.0,13.0,0.0,4.0,2.57,1.85,4.23,0.7,0.0,65.0,17.637,8.65,31.0,20.4,5.67,51.4,0.378
1406,55.0,85.0,69.0,100.0,11.28,10.01,7.95,89.0,24.0,21.0,1.44,9.0,2.93,2.19,4.89,1.28,0.0,60.0,17.559,10.01,25.6,20.1,3.32,45.7,0.378
1407,56.0,81.0,62.0,91.0,8.02,7.3,8.0,91.0,20.0,19.0,0.0,8.0,2.43,1.39,3.47,0.73,0.0,51.0,17.678,7.3,10.8,11.4,2.14,22.3,0.378
1408,56.0,77.0,57.0,97.0,8.67,8.01,8.22,92.0,14.87,18.0,2.88,6.0,3.58,1.85,2.59,0.67,0.35,69.0,17.93,8.01,29.9,20.3,3.02,50.2,0.378
1409,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1410,62.0,66.0,54.0,71.0,6.13,5.02,7.09,82.0,14.0,13.0,0.0,3.0,0.9,0.79,3.33,1.12,0.15,25.0,18.223,6.23,39.8,16.9,0.67,56.8,0.378
1411,62.0,58.0,38.0,100.0,10.75,10.3,8.98,96.0,9.0,7.0,2.39,7.0,5.37,2.39,2.54,0.47,1.12,50.0,16.934,10.3,16.8,17.5,2.47,34.3,0.378
1412,62.0,63.0,45.0,100.0,8.4,7.64,6.97,91.0,12.0,10.0,2.87,5.0,3.14,1.87,2.63,0.77,0.0,43.0,17.871,8.96,31.3,17.8,3.55,49.1,0.378
1413,62.0,83.0,78.0,100.0,9.65,8.91,6.5,92.0,14.0,12.0,0.0,6.0,1.86,0.84,6.21,0.76,0.0,58.0,18.223,10.72,26.0,13.7,3.25,39.6,0.378
1414,64.0,65.0,48.0,100.0,10.2,9.27,8.43,91.0,18.0,16.0,2.4,8.0,3.67,1.47,4.13,0.94,0.0,67.0,17.695,9.27,9.8,15.2,2.12,24.9,0.378
1415,64.0,61.0,45.0,100.0,9.64,8.85,8.61,92.0,14.0,11.0,2.88,8.0,3.13,2.06,3.65,0.8,0.0,74.0,17.871,8.85,19.2,19.8,2.6,39.1,0.378
1416,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1417,59.0,65.0,55.0,79.0,7.63,7.01,8.86,92.0,14.87,17.0,1.44,6.0,2.03,1.46,3.51,0.63,0.81,63.0,17.617,7.01,18.2,12.6,2.25,30.9,0.31
1418,61.0,59.0,45.0,100.0,10.65,10.05,9.5,94.0,14.87,18.0,2.4,8.0,2.66,1.73,5.66,0.61,0.81,69.0,17.725,10.05,25.5,19.9,3.61,45.4,0.378
1419,60.0,74.0,69.0,75.0,7.17,6.36,8.51,89.0,16.0,13.0,0.0,4.0,2.06,1.45,2.85,0.82,0.0,73.0,18.106,6.36,28.7,20.2,3.51,49.0,0.378
1420,66.0,51.0,31.0,97.0,9.93,9.22,9.49,93.0,17.0,16.0,4.79,5.0,2.63,1.61,4.98,0.72,0.96,70.0,17.871,9.22,43.7,19.5,5.74,63.2,0.378
1421,63.0,61.0,40.0,73.0,6.69,6.24,8.53,93.0,7.0,6.0,2.88,5.0,1.56,1.05,3.63,0.46,0.15,57.0,18.691,6.24,29.3,16.4,3.06,45.7,0.378
1422,59.0,90.0,92.0,92.0,9.28,8.51,9.21,92.0,18.0,17.0,4.81,4.0,1.99,1.6,4.92,0.78,1.04,76.0,18.223,8.51,34.5,18.8,4.87,53.3,0.378
1423,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1424,55.0,93.0,92.0,83.0,6.31,5.88,7.05,93.0,14.87,11.0,2.88,4.0,2.43,1.19,2.26,0.44,0.44,50.0,17.578,7.08,16.6,11.0,1.28,27.6,0.378
1425,58.0,97.0,96.0,93.0,8.83,7.93,8.51,90.0,19.0,17.0,0.0,5.0,2.84,1.96,3.13,0.91,0.0,67.0,17.842,7.93,11.5,18.9,2.97,30.4,0.378
1426,62.0,72.0,66.0,100.0,8.76,8.1,8.07,92.0,19.0,18.0,0.0,7.0,2.36,1.29,4.45,0.67,0.27,65.0,18.223,8.1,8.4,4.0,0.96,12.4,0.378
1427,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1428,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1429,61.0,92.0,73.0,90.0,7.89,7.5,8.33,95.0,11.0,10.0,0.0,4.0,3.14,1.81,2.55,0.39,0.31,82.0,18.97,7.5,31.0,17.5,4.57,48.5,0.378
1430,64.0,63.0,43.0,100.0,10.51,9.66,6.47,92.0,15.0,14.0,10.59,10.0,3.19,1.86,4.61,0.87,0.38,57.0,17.82,11.49,23.3,19.0,2.49,42.3,0.378
1431,55.0,93.0,82.0,100.0,10.75,9.75,5.92,91.0,17.0,11.0,0.0,8.0,3.64,2.22,3.89,1.01,0.0,54.0,17.637,11.71,24.0,16.3,3.27,40.3,0.378
1432,55.0,70.0,55.0,79.0,8.08,7.51,9.5,93.0,14.87,17.0,0.0,8.0,3.37,1.69,2.45,0.58,0.65,67.0,16.699,7.51,19.9,25.2,3.15,45.1,0.378
1433,56.0,78.0,62.0,63.0,6.39,5.89,9.35,92.0,9.0,7.0,1.43,6.0,3.21,1.41,1.28,0.51,0.81,74.0,17.432,5.89,38.5,18.9,3.62,57.4,0.378
1434,57.0,92.0,82.0,76.0,6.85,6.28,8.21,92.0,9.0,7.0,0.0,4.0,2.13,1.53,2.62,0.58,1.42,63.0,17.52,7.8,34.3,9.6,3.58,43.9,0.378
1435,60.0,70.0,53.0,100.0,9.27,8.13,5.75,88.0,15.0,11.0,0.0,8.0,3.44,1.99,2.7,1.15,0.92,36.0,17.227,11.36,33.9,22.3,4.31,56.2,0.378
1436,51.0,117.0,95.0,75.0,6.55,6.3,8.43,96.0,14.87,6.0,2.4,3.0,2.72,1.62,1.96,0.26,0.0,51.0,16.875,6.3,9.9,15.3,1.93,25.3,0.378
1437,67.0,44.0,24.0,98.0,10.46,9.46,9.68,90.0,15.0,13.0,0.0,6.0,4.49,2.73,2.24,1.01,0.96,57.0,17.52,9.46,27.0,16.7,4.17,43.7,0.378
1438,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1439,64.0,59.0,46.0,100.0,8.08,7.59,7.48,94.0,14.87,14.0,2.39,7.0,2.34,1.41,3.84,0.51,0.25,69.0,18.223,8.66,29.0,17.5,3.75,46.4,0.378
1440,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1441,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1442,57.0,95.0,97.0,100.0,9.95,9.06,8.38,91.0,24.0,23.0,0.0,6.0,3.41,1.9,3.74,0.9,0.62,58.0,17.812,9.06,34.3,19.1,5.31,53.4,0.32
1443,68.0,44.0,32.0,89.0,8.18,7.67,8.66,94.0,14.0,13.0,1.44,6.0,1.81,1.83,4.03,0.52,0.0,76.0,17.637,7.67,22.1,22.4,3.64,44.5,0.378
1444,63.0,74.0,76.0,100.0,12.85,10.29,7.74,80.0,19.0,15.0,0.0,13.0,3.68,2.19,4.42,2.58,0.42,47.0,17.871,11.35,28.6,17.0,5.87,45.7,0.378
1445,60.0,66.0,62.0,58.0,5.11,4.63,8.03,91.0,14.87,8.0,13.92,2.0,1.53,0.76,2.33,0.49,0.0,66.0,18.047,4.63,29.9,14.9,2.29,44.8,0.378
1446,59.0,73.0,79.0,93.0,9.18,6.82,7.36,74.0,14.0,11.0,1.91,6.0,1.8,1.62,3.39,2.38,1.62,67.0,17.637,9.57,19.6,17.6,3.42,37.3,0.378
1447,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1448,59.693,84.066,59.546,76.393,7.781,6.891,8.911,88.866,14.87,11.626,2.886,5.302,2.045,1.372,3.473,0.897,0.982,62.587,16.455,7.178,26.373,17.787,3.415,44.139,0.378
1449,60.0,57.0,56.0,86.0,9.46,8.24,9.57,87.0,18.0,15.0,0.0,8.0,2.93,2.07,3.25,1.23,1.81,68.0,17.695,8.24,31.0,21.9,5.0,52.9,0.39
1450,68.0,46.0,37.0,91.0,9.6,8.36,9.18,87.0,18.0,13.0,2.4,8.0,1.76,1.85,4.75,1.25,0.69,78.0,17.871,8.36,18.3,19.3,3.61,37.6,0.378
1451,62.0,79.0,96.0,100.0,9.38,8.86,8.25,94.0,14.0,13.0,0.0,6.0,3.16,1.9,3.8,0.54,0.45,76.0,17.52,8.86,33.7,20.3,5.06,53.9,0.378
1452,67.0,48.0,42.0,94.0,9.06,8.06,8.57,89.0,14.0,12.0,4.34,7.0,3.21,2.02,2.83,1.01,0.0,85.0,17.676,8.06,35.4,22.3,5.23,57.7,0.378
